Category,Product Name,Customer Review
Toys and Hobbies,WEREWOLF CARD PARTY PACK,"I'm disappointed. The cut is not neat. The sizes are different. There are bigger and smaller ones but for that price the quality should be good. Not worth it! As thin as a playing card. It's just good packaging. The packaging is okay, attractive. But the most important thing is the content, sir. 75k wtf. Not sincere."
Toys and Hobbies,Fidget Pop It Toy Murah Rainbow Mainan Anak Penghilang Stress Tiktok - ICECONE Pastel,disappointed. How come it was sent damaged? In chat the response takes a long time until the time limit automatically runs out. even though I've been a regular at this shop for a long time...
Toys and Hobbies,Fidget Pop It Toy Murah Rainbow Mainan Anak Penghilang Stress Tiktok - ICECONE Pastel,"Even though what Dino and Unicorn asked for was the one that came with Mickey Mouse... my son was disappointed, sis..."
Toys and Hobbies,Kuy Cartridge Original - V1,Bust is given by Ares brand. I used it in my pod for 1 day and it immediately smelled burnt... I was disappointed when I bought at this shop..
Toys and Hobbies,Kuy Cartridge Original - V2,"Sorry, but I'm a bit disappointed, it's not like the ones I've bought, it's plain, there's no writing, so the style is original, I'm sorry, but this is my honest review."
Toys and Hobbies,Permainan Stako Kayu 54 Balok dengan 4 Dadu,"The item doesn't match the picture, the size is small... I'm really disappointed"
Toys and Hobbies,Permainan Stako Kayu 54 Balok dengan 4 Dadu,"Very small item, it's my fault. But whatever, it's called disappointment"
Toys and Hobbies,Permainan Stako Kayu 54 Balok dengan 4 Dadu,"not as expected, the item is very small so it's difficult to play with"
Toys and Hobbies,Happy Truck Frictions PEMADAM - Mainan Mobilan Anak - Mobil Mobilan,What message did you give? Very disappointed
Toys and Hobbies,sale promo hot wheels curah/murah/mobil hotwheel/terbaru - 52 chevy,This is not a Hotwheels car. doesn't match the advertisement. disappointing
Toys and Hobbies,Laba Laba Mainan Dekorasi Halloween Spider Toys Murah Grosir Prank Toy - besar isi 1,This price is not worth it. The material is not thick. there are cheaper ones with better details and materials. sorry
Toys and Hobbies,Paket UNO STACKO + KARTU UNO + 2 DADU - paket 3 in 1,"Seller not responsive, disappointed"
Toys and Hobbies,Paket UNO STACKO + KARTU UNO + 2 DADU - paket 3 in 1,"It's disappointing, the seller is not friendly"
Toys and Hobbies,Jumping Pirates Roulette Family Game,"The damaged item doesn't work at all, can't play with it at all, that's terrible"
Toys and Hobbies,Jumping Pirates Roulette Family Game,it doesn't work... the knife is all stuck into the barrel but the head remains
Toys and Hobbies,Jumping Pirates Roulette Family Game,"the goods didn't arrive,... really didn't arrive. It's not clear what store this application is in. This is disappointing"
Toys and Hobbies,Jumping Pirates Roulette Family Game,The product was used once but then it broke... really disappointed
Toys and Hobbies,Jumping Pirates Roulette Family Game,The item is so thin that it's already broken... so I immediately throw it in the trash...
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,"The item arrived damaged, really disappointing!!!! I can't hold the toy... I'm tired of buying here again!!!"
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,Disappointed that the item fits so well that it can't be used
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,Long delivery and toys don't work well
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,"The game is stuck and I can't close my mouth, I'm disappointed"
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,DISAPPOINTED
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,Cracked... even though I used insurance... very disappointed
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,"The item is damaged, well there is a price and there is quality"
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,"If the item is cracked, I'm too lazy to return it. It'll be a long time before my child will be sad"
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,"Product quality is disappointing. The crocodile's mouth, which has only been opened twice, is stuck and cannot be used again. Claiming to be able to return goods also turns out to be not an easy procedure. In the end it just becomes trash at home."
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,"Disappointing delivery process. As a customer, I really feel that I am not being helped when I ask questions, the seller responds poorly. So sad"
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,"I'm disappointed, waiting for no good response from the seller,"
Toys and Hobbies,mainan push bubble fidget pop it fidget toy popit rainbow - Love,disappointed with the shop
Toys and Hobbies,mainan push bubble fidget pop it fidget toy popit rainbow - Love,Items that already have holes (square models) can also be sent to the buyer. for the round model the color is messy. ugly as hell
Toys and Hobbies,Kereta Thomas Mainan Thomas,the quality of the game is very bad.
Toys and Hobbies,Kereta Thomas Mainan Thomas,the item is damaged
Toys and Hobbies,Kereta Thomas Mainan Thomas,"The material is bad, the quality is very bad, it only takes a few minutes for it to break"
Toys and Hobbies,Kereta Thomas Mainan Thomas,I can't drive the train... my son is disappointed
Toys and Hobbies,Kereta Thomas Mainan Thomas,"the item didn't arrive, very disappointing"
Toys and Hobbies,Kereta Thomas Mainan Thomas,the item doesn't work/can't work.
Toys and Hobbies,Paket UNO STACKO + KARTU UNO + 2 DADU - paket 3 in 1,the item arrived in bad condition
Toys and Hobbies,Jumping Pirates Roulette Family Game,"The damaged item doesn't work at all, can't play with it at all, that's terrible"
Toys and Hobbies,Mainan Anak Pedang Starwars Light Saber Double Blade Star Wars Cosplay,"The material is bad plastic, the sound is very small, the light isn't very bright, even if you play with it, it's already broken"
Toys and Hobbies,mainan crocodile dentist game gigit jari buaya,The toy is broken and can't be used
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,"DEFECTIVE PRODUCT, HEAD IS DENT, DON'T ASK TO EXCHANGE"
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,BAD JUST TRIED TWO TIMES ALREADY IT'S BROKEN. . THE TEETH CAN'T BE SQUEEZED ANYMORE
Toys and Hobbies,Fidget Pop It Toy Murah Rainbow Mainan Anak Penghilang Stress Tiktok - ICECONE Pastel,"Bought 3, sent 2 only. Give me your money back, I'm a fraud!"
Toys and Hobbies,Kereta Thomas Mainan Thomas,the quality of the game is very bad.
Toys and Hobbies,Kereta Thomas Mainan Thomas,"The material is bad, the quality is very bad, it only takes a few minutes for it to break"
Toys and Hobbies,Kereta Thomas Mainan Thomas,The bad thing that arrived here was broken and couldn't work
Toys and Hobbies,Kereta Thomas Mainan Thomas,"I haven't received this package yet, why is it already finished? What the heck!!!!"
Toys and Hobbies,Kuy Cartridge Original - V1,"Bad stuff, just about to use it, it's already burnt, the seal has already been opened,"
Toys and Hobbies,Iron Man Mark 50 Action Figure Recast,"The item is wet and has a smell. The quality is not good, not as pictured. The paint is peeling off a lot"
Toys and Hobbies,Iron Man Mark 50 Action Figure Recast,The paint is really bad... the detailing is really bad... it's cheap... but that's it... it's ugly
Toys and Hobbies,Mainan Anak CROCODILE DENTIST GAME / MAINAN GIGI BUAYA - GIGIT BUAYA,"DEFECTIVE PRODUCT, HEAD IS DENT, DON'T ASK TO EXCHANGE"
Toys and Hobbies,Kereta Thomas Mainan Thomas,bad
Toys and Hobbies,Kereta Thomas Mainan Thomas,"I haven't received this package yet, why is it already finished? What the heck!!!!"
Toys and Hobbies,Kereta Thomas Mainan Thomas,"Suddenly it's finished even though nothing has arrived at all, is it a fraud?"
Toys and Hobbies,Permainan Stako Kayu 54 Balok dengan 4 Dadu,"Haven't played with it yet, the item is already defective, the numbers are faded again, that's serious"
Toys and Hobbies,mainan crocodile dentist game gigit jari buaya,When it arrived it was immediately damaged
Toys and Hobbies,Tenda Bermain Anak Model Castle (BIRU/ PINK),"bad stuff, easy to tear"
Toys and Hobbies,ACTION FIGURE KIMETSU NO YAIBA DEMON SLAYER TANJIRO NEZUKO KOCHO - Netzuko,His forehead is so deformed..it's so clear...hadeeuuhh
Toys and Hobbies,Action Base untuk Display Stand SHF /HG/RG Gundam/ Action figure,THE JOINTS DON'T DRAG AT ALL!! LOSSSSSS CAN'T MAKE IT INTO A STAND!!! REALLY MESSELL!!!!
Toys and Hobbies,Fidget Pop It Toy Murah Rainbow Mainan Anak Penghilang Stress Tiktok - ICECONE Pastel,"BOUGHT 18 SEEDS, TELEPHONED THE SAME SHOP.. IT WAS NOT AVAILABLE AND I OFFERED A CHEAP REPLACEMENT. I DON'T WANT. EH IT'S STILL SENT AMONG US WHICH IS NOT UV! I TOLD YOU I DON'T WANT TO! LOSS 526 ."
Toys and Hobbies,Fidget Pop It Toy Murah Rainbow Mainan Anak Penghilang Stress Tiktok - ICECONE Pastel,"ordered the love model that came from mickey. our child went into a rage. when it was painted it said it was ready for the love one. if there wasn't one, tell me"
Toys and Hobbies,Jumping Animal / Kuda Kudaan Karet ( ada musik dan lampu ),It's a shame not to check it first if it's leaking
Toys and Hobbies,Jumping Animal / Kuda Kudaan Karet ( ada musik dan lampu ),"THE ORIGINAL PACKING OF THE GOODS IS VERY DISAPPOINTING, DIRTY, LEAKING, THE MUSIC DOESN'T WORK, LOTS OF SCRATCHES"
Toys and Hobbies,Tanjiro Nezuko Zenitsu Inosuke Action Figure Kimetsu No Yaiba - RANDOM KARAKTER,"jelak... there's something broken, the sword is all sticking out, what's more, there's something wrong with the color... fatal"
Toys and Hobbies,Tanjiro Nezuko Zenitsu Inosuke Action Figure Kimetsu No Yaiba - RANDOM KARAKTER,gaming handicap
Toys and Hobbies,Pokeball,"I ORDERED WHAT COLOR, I WAS CRAZY THAT'S SELLING IT"
Toys and Hobbies,Pokeball,The price is expensive and does not meet expectations. The paint is not neat and the material looks like cheap plastic
Toys and Hobbies,Robot Iron Man Hulkbuster - Kado Mainan Anak Avenger,"What was sent was a different item which was cheaper, a difference of 16,703... well it was broken anyway... I wanted to return it but the game had already been opened... so I just asked for the difference to be refunded by telling me to just top up my credit with 15 thousand... it's been 6 days since my credit hasn't arrived... when asked, the answer was OK... SEVERE, NOT AMANAH!!!"
Toys and Hobbies,Pokemon GX / V Random - Kartu Pokemon TCG Indonesia - GX TD atau V TD,"I have all the cards, they say they are original"
Toys and Hobbies,Robot Iron Man Hulkbuster - Kado Mainan Anak Avenger,the box is ugly! dent! just pack it as it is
Toys and Hobbies,Jingpindangong Ketapel Aluminium - Camouflage - Cokelat,"It took a week to arrive, but when I tried it on, it broke. Damn right!"
Toys and Hobbies,Jingpindangong Ketapel Aluminium - Camouflage - Cokelat,No good!!! Not satisfied
Toys and Hobbies,SK-M6 Mainan Tenda Anak Terowongan 4 in 1 + Kolam + Ring Basket Mainan - TENDA 4IN1 MERA,"The packing/sending process took a LONG time, the seller was asked only to answer PLEASE BE PATIENT, PLEASE WAIT. Not sure when to send. The answer must be CAN / NO. End up the goods are picked up by the courier warehouse yourself because it is necessary."
Toys and Hobbies,SK-M6 Mainan Tenda Anak Terowongan 4 in 1 + Kolam + Ring Basket Mainan - TENDA 4IN1 MERA,"The shop is not sporty, not cooperative. Bad experience shopping at this shop. Complaints were made about defective goods but they were not responsible. Chatted via Tokped or WA but the response was going around and around, mostly small talk, even though you don't want to be responsible. You are eating money ***** for **** your wife, be careful with this shop"
Toys and Hobbies,SK-M6 Mainan Tenda Anak Terowongan 4 in 1 + Kolam + Ring Basket Mainan - TENDA 4IN1 MERA,"How come you insist on selling, isn't the shop selling?"
Toys and Hobbies,Homade playdough mainan anak 50gr / play dough / playdoh / play doh - Hitam,"Delivery took a really long time, the dough was really bad and not flexible, not like usual"
Food and Drink,FUKUMI BERAS PORANG BOX SACHET,Excellent. I have reordered several times
Food and Drink,FUKUMI BERAS PORANG BOX SACHET,"Thank you, the item has been received and I have tried it. It tastes good."
Food and Drink,FUKUMI BERAS PORANG BOX SACHET,It tastes delicious and filling. Very similar to regular white rice
Food and Drink,Silverqueen Cashew 62g,"The chocolate arrived safely, not melted, safe packaging, fast delivery, cheap price. Thank you"
Food and Drink,ABC Sarden Saus Extra Pedas 155 g - Buy 3 Get 1 pcs Free,"cheap price, product quality is very good"
Food and Drink,ABC Sarden Saus Extra Pedas 155 g - Buy 3 Get 1 pcs Free,"Fast seller response, fast delivery and neat packaging"
Food and Drink,ABC Sarden Saus Extra Pedas 155 g - Buy 3 Get 1 pcs Free,"Great original item, good packaging, cheap promo price, promos often"
Food and Drink,Dendeng Sapi l Dendeng Sapi Manis 200 gram,"neat and safe packing.. product as ordered.. responsive seller.. haven't tried the jerky yet, but it's just delicious.. Thanks.."
